image_id,tp,fp,fn,tn,precision,recall,accuracy
019712,0,2,11,33,0.0,0.0,0.717
019720,4,0,2,40,1.0,0.667,0.957
019740,4,1,12,21,0.8,0.25,0.658
019745,3,2,3,64,0.6,0.5,0.931
019779,0,5,10,14,0.0,0.0,0.483
019781,1,0,2,22,1.0,0.333,0.92
019785,7,4,26,93,0.636,0.212,0.769
019795,4,5,19,70,0.444,0.174,0.755
019806,2,1,5,16,0.667,0.286,0.75
019815,0,3,30,40,0.0,0.0,0.548
019821,5,3,22,70,0.625,0.185,0.75
019853,1,0,8,49,1.0,0.111,0.862
019860,2,2,25,48,0.5,0.074,0.649
019865,6,8,36,72,0.429,0.143,0.639
019878,9,5,24,74,0.643,0.273,0.741
019903,4,0,4,41,1.0,0.5,0.918
019907,6,3,7,15,0.667,0.462,0.677
019910,3,3,5,9,0.5,0.375,0.6
019916,7,2,18,74,0.778,0.28,0.802
019925,5,5,4,46,0.5,0.556,0.85
019931,1,0,5,19,1.0,0.167,0.8
019932,7,0,3,49,1.0,0.7,0.949
019934,5,5,22,87,0.5,0.185,0.773
019935,6,2,39,58,0.75,0.133,0.61
019950,2,2,4,27,0.5,0.333,0.829
019976,1,1,1,45,0.5,0.5,0.958
019985,7,5,13,11,0.583,0.35,0.5
019991,6,7,21,97,0.462,0.222,0.786
020002,3,0,4,39,1.0,0.429,0.913
020021,11,3,26,41,0.786,0.297,0.642
020022,0,1,5,27,0.0,0.0,0.818
020031,6,4,16,55,0.6,0.273,0.753
020036,6,3,12,72,0.667,0.333,0.839
020038,8,2,25,91,0.8,0.242,0.786
020039,8,6,10,8,0.571,0.444,0.5
020042,4,5,20,40,0.444,0.167,0.638
020057,4,0,17,67,1.0,0.19,0.807
020065,6,3,12,36,0.667,0.333,0.737
020077,6,6,11,29,0.5,0.353,0.673
020080,2,0,2,55,1.0,0.5,0.966
020081,7,4,7,25,0.636,0.5,0.744
020099,5,2,15,15,0.714,0.25,0.541
020114,3,0,12,42,1.0,0.2,0.789
020164,4,2,9,27,0.667,0.308,0.738
020183,5,0,4,26,1.0,0.556,0.886
020192,10,2,6,26,0.833,0.625,0.818
020193,5,1,10,15,0.833,0.333,0.645
020200,10,3,14,95,0.769,0.417,0.861
020201,13,11,41,47,0.542,0.241,0.536
020207,0,1,4,9,0.0,0.0,0.643
020227,1,12,19,30,0.077,0.05,0.5
020239,3,0,1,10,1.0,0.75,0.929
020240,1,0,5,20,1.0,0.167,0.808
020248,3,1,4,60,0.75,0.429,0.926
020255,16,2,27,18,0.889,0.372,0.54
020267,5,6,14,11,0.455,0.263,0.444
020285,10,6,18,50,0.625,0.357,0.714
020308,1,2,17,91,0.333,0.056,0.829
020312,2,4,18,83,0.333,0.1,0.794
020320,0,2,4,63,0.0,0.0,0.913
020338,10,1,7,22,0.909,0.588,0.8
020350,1,7,8,25,0.125,0.111,0.634
020352,6,4,22,43,0.6,0.214,0.653
020367,6,2,16,5,0.75,0.273,0.379
020370,1,1,5,45,0.5,0.167,0.885
020392,1,0,4,24,1.0,0.2,0.862
020397,3,0,5,35,1.0,0.375,0.884
020403,13,3,21,18,0.812,0.382,0.564
020404,2,0,5,41,1.0,0.286,0.896
020412,2,0,3,34,1.0,0.4,0.923
020416,3,2,6,66,0.6,0.333,0.896
020430,7,3,10,82,0.7,0.412,0.873
020448,2,1,17,26,0.667,0.105,0.609
020455,3,4,6,40,0.429,0.333,0.811
020462,2,0,1,39,1.0,0.667,0.976
020463,3,1,4,28,0.75,0.429,0.861
020474,4,0,21,36,1.0,0.16,0.656
020486,2,2,9,17,0.5,0.182,0.633
020490,1,1,4,28,0.5,0.2,0.853
020509,5,5,16,69,0.5,0.238,0.779
020511,2,2,2,8,0.5,0.5,0.714
020516,9,5,32,36,0.643,0.22,0.549
020523,1,2,2,11,0.333,0.333,0.75
020524,7,2,19,54,0.778,0.269,0.744
020529,3,0,10,19,1.0,0.231,0.688
020544,3,0,5,19,1.0,0.375,0.815
020555,3,2,10,61,0.6,0.231,0.842
020563,1,0,3,14,1.0,0.25,0.833
020579,10,3,25,44,0.769,0.286,0.659
020582,3,3,20,52,0.5,0.13,0.705
020584,3,2,14,28,0.6,0.176,0.66
020588,6,2,10,6,0.75,0.375,0.5
020596,6,4,21,25,0.6,0.222,0.554
020602,0,1,1,88,0.0,0.0,0.978
020608,0,2,6,47,0.0,0.0,0.855
020611,1,2,13,181,0.333,0.071,0.924
020615,10,4,39,31,0.714,0.204,0.488
020619,6,1,6,33,0.857,0.5,0.848
020626,11,2,42,70,0.846,0.208,0.648
020632,1,1,4,26,0.5,0.2,0.844
020646,6,7,23,78,0.462,0.207,0.737
020692,2,0,9,1,1.0,0.182,0.25
020695,7,1,14,15,0.875,0.333,0.595
020697,2,2,19,23,0.5,0.095,0.543
020712,1,3,24,56,0.25,0.04,0.679
020714,0,1,3,21,0.0,0.0,0.84
020717,11,1,18,89,0.917,0.379,0.84
020720,10,2,14,7,0.833,0.417,0.515
020725,8,3,11,45,0.727,0.421,0.791
020727,0,3,6,5,0.0,0.0,0.357
020733,2,3,6,23,0.4,0.25,0.735
020737,9,0,24,35,1.0,0.273,0.647
020757,1,1,4,39,0.5,0.2,0.889
020769,1,0,14,51,1.0,0.067,0.788
020772,3,2,9,12,0.6,0.25,0.577
020774,2,2,14,33,0.5,0.125,0.686
020797,1,3,6,24,0.25,0.143,0.735
020815,0,2,15,55,0.0,0.0,0.764
020834,4,5,9,62,0.444,0.308,0.825
020845,5,3,12,22,0.625,0.294,0.643
020876,3,1,10,32,0.75,0.231,0.761
020889,5,1,9,11,0.833,0.357,0.615
020908,3,3,9,18,0.5,0.25,0.636
020910,9,3,11,51,0.75,0.45,0.811
020954,4,0,10,64,1.0,0.286,0.872
020964,12,6,23,52,0.667,0.343,0.688
020965,2,1,7,19,0.667,0.222,0.724
020967,3,1,7,41,0.75,0.3,0.846
020972,0,3,29,49,0.0,0.0,0.605
021002,7,3,18,91,0.7,0.28,0.824
021003,2,0,5,32,1.0,0.286,0.872
021006,1,0,5,50,1.0,0.167,0.911
021022,3,0,3,2,1.0,0.5,0.625
021028,1,2,3,34,0.333,0.25,0.875
021032,4,2,23,65,0.667,0.148,0.734
021041,9,1,4,17,0.9,0.692,0.839
021077,5,5,24,44,0.5,0.172,0.628
021078,5,3,4,16,0.625,0.556,0.75
021079,3,2,11,43,0.6,0.214,0.78
021080,3,0,2,4,1.0,0.6,0.778
021090,5,2,12,20,0.714,0.294,0.641
021093,3,1,4,15,0.75,0.429,0.783
021096,9,1,15,16,0.9,0.375,0.61
021098,15,5,20,19,0.75,0.429,0.576
021099,13,2,11,9,0.867,0.542,0.629
021112,1,0,4,92,1.0,0.2,0.959
021129,2,1,13,62,0.667,0.133,0.821
021140,3,1,31,16,0.75,0.088,0.373
021151,4,3,12,33,0.571,0.25,0.712
021156,7,2,22,18,0.778,0.241,0.51
021160,6,6,8,12,0.5,0.429,0.562
021182,3,1,5,56,0.75,0.375,0.908
021196,2,3,1,25,0.4,0.667,0.871
021198,1,1,5,50,0.5,0.167,0.895
021203,4,1,6,12,0.8,0.4,0.696
021209,1,0,1,14,1.0,0.5,0.938
021210,7,2,18,42,0.778,0.28,0.71
021225,6,1,7,28,0.857,0.462,0.81
021243,4,0,8,32,1.0,0.333,0.818
021267,13,6,21,33,0.684,0.382,0.63
021271,11,2,1,5,0.846,0.917,0.842
021281,3,2,29,72,0.6,0.094,0.708
021287,12,1,8,88,0.923,0.6,0.917
021289,10,3,25,30,0.769,0.286,0.588
021297,3,3,5,5,0.5,0.375,0.5
021306,10,2,16,8,0.833,0.385,0.5
021331,5,0,8,71,1.0,0.385,0.905
021345,13,1,28,9,0.929,0.317,0.431
021355,0,1,1,54,0.0,0.0,0.964
021368,1,1,9,19,0.5,0.1,0.667
021375,5,5,22,39,0.5,0.185,0.62
021385,5,2,26,78,0.714,0.161,0.748
021390,16,2,19,10,0.889,0.457,0.553
021400,6,0,12,78,1.0,0.333,0.875
021418,3,0,11,81,1.0,0.214,0.884
021420,5,0,9,28,1.0,0.357,0.786
021438,0,1,24,26,0.0,0.0,0.51
021450,0,1,2,50,0.0,0.0,0.943
021459,6,2,12,64,0.75,0.333,0.833
021468,1,0,1,37,1.0,0.5,0.974
021477,2,3,10,60,0.4,0.167,0.827
021479,3,3,12,31,0.5,0.2,0.694
021494,1,2,29,38,0.333,0.033,0.557
021500,2,4,11,13,0.333,0.154,0.5
021509,4,4,13,25,0.5,0.235,0.63
021511,1,4,8,16,0.2,0.111,0.586
021525,4,0,11,49,1.0,0.267,0.828
021534,3,1,8,70,0.75,0.273,0.89
021552,6,2,8,18,0.75,0.429,0.706
021601,5,4,23,19,0.556,0.179,0.471
021602,10,6,49,69,0.625,0.169,0.59
021606,2,2,11,23,0.5,0.154,0.658
021610,7,2,11,18,0.778,0.389,0.658
021612,0,4,5,15,0.0,0.0,0.625
021631,13,1,10,22,0.929,0.565,0.761
021640,0,1,5,17,0.0,0.0,0.739
021642,0,1,4,54,0.0,0.0,0.915
021645,1,1,21,19,0.5,0.045,0.476
021665,5,3,32,120,0.625,0.135,0.781
021667,5,0,3,50,1.0,0.625,0.948
021675,11,4,17,68,0.733,0.393,0.79
021688,2,2,13,15,0.5,0.133,0.531
021698,3,6,15,21,0.333,0.167,0.533
021703,9,8,20,26,0.529,0.31,0.556
021705,2,2,14,19,0.5,0.125,0.568
021707,0,2,0,7,0.0,0.0,0.778
021709,2,1,2,50,0.667,0.5,0.945
021716,15,2,26,17,0.882,0.366,0.533
021722,9,1,12,29,0.9,0.429,0.745
021743,2,1,3,39,0.667,0.4,0.911
021754,9,1,12,31,0.9,0.429,0.755
021757,1,2,14,27,0.333,0.067,0.636
021761,5,3,21,41,0.625,0.192,0.657
021765,4,3,26,117,0.571,0.133,0.807
021769,4,0,3,96,1.0,0.571,0.971
021788,5,0,29,73,1.0,0.147,0.729
021791,2,1,2,25,0.667,0.5,0.9
021801,6,2,14,62,0.75,0.3,0.81
021820,5,3,12,91,0.625,0.294,0.865
021833,4,3,5,40,0.571,0.444,0.846
021847,0,1,6,92,0.0,0.0,0.929
021858,13,1,23,65,0.929,0.361,0.765
021872,7,1,12,42,0.875,0.368,0.79
021874,6,1,13,40,0.857,0.316,0.767
021896,7,1,13,69,0.875,0.35,0.844
021905,3,2,16,18,0.6,0.158,0.538
021909,7,4,6,36,0.636,0.538,0.811
021939,16,3,13,3,0.842,0.552,0.543
021944,8,6,13,34,0.571,0.381,0.689
021954,9,2,11,23,0.818,0.45,0.711
021956,1,0,4,39,1.0,0.2,0.909
021957,6,3,14,36,0.667,0.3,0.712
021959,1,4,12,27,0.2,0.077,0.636
021961,3,1,9,45,0.75,0.25,0.828
021967,0,1,4,81,0.0,0.0,0.942
021968,0,1,2,84,0.0,0.0,0.966
021976,6,1,5,60,0.857,0.545,0.917
021978,8,4,19,19,0.667,0.296,0.54
021985,2,1,2,54,0.667,0.5,0.949
021994,5,2,20,16,0.714,0.2,0.488
021995,2,2,2,11,0.5,0.5,0.765
021998,3,1,4,33,0.75,0.429,0.878
022001,0,2,16,58,0.0,0.0,0.763
022019,4,1,13,29,0.8,0.235,0.702
022023,4,0,48,74,1.0,0.077,0.619
022025,4,0,0,89,1.0,1.0,1.0
022038,1,3,19,4,0.25,0.05,0.185
022047,1,1,16,46,0.5,0.059,0.734
022048,5,0,7,51,1.0,0.417,0.889
022059,5,1,2,21,0.833,0.714,0.897
022062,5,4,10,67,0.556,0.333,0.837
022066,1,1,4,4,0.5,0.2,0.5
022072,4,4,28,49,0.5,0.125,0.624
022083,9,3,15,17,0.75,0.375,0.591
022085,12,4,23,55,0.75,0.343,0.713
022114,5,2,26,72,0.714,0.161,0.733
022122,5,1,41,38,0.833,0.109,0.506
022149,2,4,20,44,0.333,0.091,0.657
022152,1,0,3,16,1.0,0.25,0.85
022172,4,0,13,40,1.0,0.235,0.772
022174,3,1,2,41,0.75,0.6,0.936
022176,6,0,8,9,1.0,0.429,0.652
022203,3,2,8,74,0.6,0.273,0.885
022215,1,0,3,11,1.0,0.25,0.8
022225,7,2,13,67,0.778,0.35,0.831
022226,2,1,2,12,0.667,0.5,0.824
022243,16,4,28,23,0.8,0.364,0.549
022279,4,2,5,22,0.667,0.444,0.788
022303,5,1,7,28,0.833,0.417,0.805
022308,5,4,12,44,0.556,0.294,0.754
022323,4,0,6,67,1.0,0.4,0.922
022328,6,1,14,42,0.857,0.3,0.762
022330,2,5,7,15,0.286,0.222,0.586
022342,4,6,32,71,0.4,0.111,0.664
022359,3,3,8,30,0.5,0.273,0.75
022363,8,5,22,38,0.615,0.267,0.63
022368,3,0,15,45,1.0,0.167,0.762
022372,3,1,4,6,0.75,0.429,0.643
022385,5,1,1,51,0.833,0.833,0.966
022391,8,5,12,28,0.615,0.4,0.679
022417,1,1,4,29,0.5,0.2,0.857
022421,5,2,5,26,0.714,0.5,0.816
022455,4,1,2,35,0.8,0.667,0.929
022456,7,0,5,19,1.0,0.583,0.839
022460,3,2,5,39,0.6,0.375,0.857
022491,1,1,3,19,0.5,0.25,0.833
022492,1,2,8,31,0.333,0.111,0.762
022494,5,3,15,63,0.625,0.25,0.791
022500,6,2,13,38,0.75,0.316,0.746
022502,11,10,15,37,0.524,0.423,0.658
022533,4,2,25,90,0.667,0.138,0.777
022536,6,1,7,51,0.857,0.462,0.877
022538,9,3,8,16,0.75,0.529,0.694
022539,2,0,11,54,1.0,0.154,0.836
022544,1,1,1,15,0.5,0.5,0.889
022562,1,0,3,49,1.0,0.25,0.943
022581,4,4,14,12,0.5,0.222,0.471
022583,1,1,0,1,0.5,1.0,0.667
022588,12,2,17,46,0.857,0.414,0.753
022604,6,0,17,86,1.0,0.261,0.844
022606,4,0,5,55,1.0,0.444,0.922
022623,5,0,3,62,1.0,0.625,0.957
022624,2,0,6,44,1.0,0.25,0.885
022642,2,0,3,27,1.0,0.4,0.906
022652,5,0,12,43,1.0,0.294,0.8
022654,3,1,9,27,0.75,0.25,0.75
022718,4,5,4,63,0.444,0.5,0.882
022721,4,8,17,8,0.333,0.19,0.324
022728,7,3,4,64,0.7,0.636,0.91
022729,0,2,6,76,0.0,0.0,0.905
022731,10,5,13,38,0.667,0.435,0.727
022735,0,6,9,18,0.0,0.0,0.545
022741,2,3,14,76,0.4,0.125,0.821
022744,8,2,11,65,0.8,0.421,0.849
022748,4,0,9,25,1.0,0.308,0.763
022753,5,1,7,37,0.833,0.417,0.84
022756,8,3,9,27,0.727,0.471,0.745
022766,3,0,4,10,1.0,0.429,0.765
022767,4,2,19,60,0.667,0.174,0.753
022773,8,2,11,88,0.8,0.421,0.881
022777,4,5,12,89,0.444,0.25,0.845
022778,1,1,3,31,0.5,0.25,0.889
022797,10,4,19,101,0.714,0.345,0.828
022799,3,1,16,48,0.75,0.158,0.75
022803,2,4,19,38,0.333,0.095,0.635
022808,1,0,4,15,1.0,0.2,0.8
022822,3,0,7,48,1.0,0.3,0.879
022829,1,1,4,4,0.5,0.2,0.5
022834,5,1,16,62,0.833,0.238,0.798
022838,4,0,13,56,1.0,0.235,0.822
022841,5,3,15,5,0.625,0.25,0.357
022846,7,4,8,45,0.636,0.467,0.812
022849,9,6,37,56,0.6,0.196,0.602
022851,7,4,17,39,0.636,0.292,0.687
022861,3,4,17,6,0.429,0.15,0.3
022876,14,5,28,60,0.737,0.333,0.692
022901,6,0,14,51,1.0,0.3,0.803
022905,6,0,15,69,1.0,0.286,0.833
022906,1,3,9,47,0.25,0.1,0.8
022919,2,4,2,34,0.333,0.5,0.857
022920,8,2,4,37,0.8,0.667,0.882
022934,1,0,6,8,1.0,0.143,0.6
022944,4,4,18,22,0.5,0.182,0.542
022945,8,7,11,20,0.533,0.421,0.609
022946,2,2,11,78,0.5,0.154,0.86
022947,4,4,5,22,0.5,0.444,0.743
022966,5,2,7,68,0.714,0.417,0.89
022981,5,3,17,7,0.625,0.227,0.375
022988,4,1,2,24,0.8,0.667,0.903
022991,7,4,25,4,0.636,0.219,0.275
022993,5,0,10,33,1.0,0.333,0.792
023016,1,0,1,32,1.0,0.5,0.971
023028,3,1,21,100,0.75,0.125,0.824
023029,8,8,34,24,0.5,0.19,0.432
023032,1,0,11,18,1.0,0.083,0.633
023036,10,2,14,38,0.833,0.417,0.75
023039,2,1,6,45,0.667,0.25,0.87
023041,4,0,15,76,1.0,0.211,0.842
023044,1,0,3,33,1.0,0.25,0.919
023052,1,0,1,45,1.0,0.5,0.979
023057,2,1,9,34,0.667,0.182,0.783
023062,4,4,26,12,0.5,0.133,0.348
023083,6,0,5,50,1.0,0.545,0.918
023098,1,1,3,46,0.5,0.25,0.922
023109,4,0,6,46,1.0,0.4,0.893
023113,2,1,2,36,0.667,0.5,0.927
023121,11,5,19,46,0.687,0.367,0.704
023123,2,2,6,26,0.5,0.25,0.778
023129,5,4,7,20,0.556,0.417,0.694
023135,5,2,6,31,0.714,0.455,0.818
023145,1,0,19,18,1.0,0.05,0.5
023147,8,3,20,27,0.727,0.286,0.603
023176,9,1,9,90,0.9,0.5,0.908
023189,4,1,9,50,0.8,0.308,0.844
023198,4,2,27,40,0.667,0.129,0.603
023233,4,2,3,26,0.667,0.571,0.857
023236,0,2,10,20,0.0,0.0,0.625
023245,2,0,10,59,1.0,0.167,0.859
023246,18,8,20,11,0.692,0.474,0.509
023247,4,1,15,7,0.8,0.211,0.407
023277,5,4,14,20,0.556,0.263,0.581
023315,9,4,15,12,0.692,0.375,0.525
023323,7,4,27,52,0.636,0.206,0.656
023339,7,5,17,33,0.583,0.292,0.645
023342,1,0,2,58,1.0,0.333,0.967
023346,1,0,2,13,1.0,0.333,0.875
023370,7,1,12,105,0.875,0.368,0.896
023385,2,1,13,21,0.667,0.133,0.622
023401,1,0,9,30,1.0,0.1,0.775
023421,0,1,2,11,0.0,0.0,0.786
023422,2,2,11,13,0.5,0.154,0.536
023425,1,1,1,24,0.5,0.5,0.926
023428,10,0,11,47,1.0,0.476,0.838
023432,2,7,7,24,0.222,0.222,0.65
023475,7,1,25,47,0.875,0.219,0.675
023478,5,4,11,30,0.556,0.312,0.7
023481,10,3,17,76,0.769,0.37,0.811
023487,4,0,15,66,1.0,0.211,0.824
023496,3,2,23,78,0.6,0.115,0.764
023497,3,1,9,71,0.75,0.25,0.881
023502,4,1,22,39,0.8,0.154,0.652
023507,1,0,1,19,1.0,0.5,0.952
023520,6,2,2,36,0.75,0.75,0.913
023527,7,0,6,22,1.0,0.538,0.829
023532,3,3,3,31,0.5,0.5,0.85
023541,6,3,22,35,0.667,0.214,0.621
023547,3,0,4,92,1.0,0.429,0.96
023559,2,1,4,7,0.667,0.333,0.643
023571,3,2,10,13,0.6,0.231,0.571
023590,6,0,3,28,1.0,0.667,0.919
023600,11,3,19,29,0.786,0.367,0.645
023601,13,3,22,37,0.812,0.371,0.667
023616,6,3,15,53,0.667,0.286,0.766
023618,4,1,14,41,0.8,0.222,0.75
023622,1,0,0,17,1.0,1.0,1.0
023627,1,1,5,29,0.5,0.167,0.833
023631,5,2,8,75,0.714,0.385,0.889
023636,6,2,3,17,0.75,0.667,0.821
023643,6,4,2,23,0.6,0.75,0.829
023658,11,6,24,18,0.647,0.314,0.492
023665,4,2,13,31,0.667,0.235,0.7
023672,5,2,19,13,0.714,0.208,0.462
023673,14,2,15,19,0.875,0.483,0.66
023674,4,2,10,22,0.667,0.286,0.684
023694,7,2,15,20,0.778,0.318,0.614
023711,2,1,3,50,0.667,0.4,0.929
023713,10,1,19,31,0.909,0.345,0.672
023718,0,1,8,28,0.0,0.0,0.757
023727,5,5,19,66,0.5,0.208,0.747
023748,9,4,20,43,0.692,0.31,0.684
023765,18,9,30,28,0.667,0.375,0.541
023771,2,2,4,15,0.5,0.333,0.739
023809,9,2,9,21,0.818,0.5,0.732
023819,10,2,16,61,0.833,0.385,0.798
023825,3,0,4,11,1.0,0.429,0.778
023827,15,4,17,24,0.789,0.469,0.65
023845,2,1,3,109,0.667,0.4,0.965
023866,6,8,32,16,0.429,0.158,0.355
023879,5,6,21,138,0.455,0.192,0.841
023896,4,1,8,53,0.8,0.333,0.864
023899,5,4,25,73,0.556,0.167,0.729
023901,7,2,20,32,0.778,0.259,0.639
023910,0,4,7,23,0.0,0.0,0.676
023937,2,3,7,23,0.4,0.222,0.714
023944,1,0,8,2,1.0,0.111,0.273
023973,4,3,8,13,0.571,0.333,0.607
024022,2,0,4,54,1.0,0.333,0.933
024030,3,0,15,23,1.0,0.167,0.634
024036,6,4,15,61,0.6,0.286,0.779
024041,9,4,31,103,0.692,0.225,0.762
024045,2,2,12,28,0.5,0.143,0.682
024052,2,0,12,37,1.0,0.143,0.765
024060,3,0,7,10,1.0,0.3,0.65
024061,0,1,3,5,0.0,0.0,0.556
024076,4,3,9,39,0.571,0.308,0.782
024093,1,8,14,100,0.111,0.067,0.821
024095,2,2,13,58,0.5,0.133,0.8
024113,3,1,8,60,0.75,0.273,0.875
024129,5,4,11,43,0.556,0.312,0.762
024138,6,3,9,24,0.667,0.4,0.714
024147,0,1,2,14,0.0,0.0,0.824
024162,12,4,32,63,0.75,0.273,0.676
024163,2,0,14,27,1.0,0.125,0.674
024168,1,0,17,20,1.0,0.056,0.553
024181,9,8,18,62,0.529,0.333,0.732
024187,5,5,25,74,0.5,0.167,0.725
024205,12,3,16,18,0.8,0.429,0.612
024211,2,0,4,13,1.0,0.333,0.789
024217,1,3,16,18,0.25,0.059,0.5
024235,2,1,8,35,0.667,0.2,0.804
024241,7,3,7,22,0.7,0.5,0.744
024252,2,0,12,38,1.0,0.143,0.769
024274,3,2,5,5,0.6,0.375,0.533
024278,5,1,5,33,0.833,0.5,0.864
024282,3,2,2,36,0.6,0.6,0.907
024284,6,4,23,70,0.6,0.207,0.738
024300,0,1,1,90,0.0,0.0,0.978
024319,4,5,11,37,0.444,0.267,0.719
024325,10,9,42,39,0.526,0.192,0.49
024327,10,6,30,15,0.625,0.25,0.41
024345,1,0,2,26,1.0,0.333,0.931
024354,8,1,15,16,0.889,0.348,0.6
024357,2,2,15,26,0.5,0.118,0.622
024360,3,4,10,47,0.429,0.231,0.781
024364,0,2,5,1,0.0,0.0,0.125
024377,4,3,8,21,0.571,0.333,0.694
024399,1,0,13,23,1.0,0.071,0.649
024423,5,2,17,128,0.714,0.227,0.875
024428,4,3,30,14,0.571,0.118,0.353
024431,3,2,6,14,0.6,0.333,0.68
024443,2,1,11,14,0.667,0.154,0.571
024452,1,0,5,36,1.0,0.167,0.881
024462,13,4,28,27,0.765,0.317,0.556
024465,1,0,4,32,1.0,0.2,0.892
024466,5,3,32,73,0.625,0.135,0.69
024473,1,1,14,63,0.5,0.067,0.81
024488,3,0,3,52,1.0,0.5,0.948
024550,6,0,24,22,1.0,0.2,0.538
024553,4,1,8,51,0.8,0.333,0.859
024569,0,2,1,32,0.0,0.0,0.914
024579,0,1,8,60,0.0,0.0,0.87
024581,3,1,3,45,0.75,0.5,0.923
024618,7,1,5,16,0.875,0.583,0.793
024619,4,2,6,38,0.667,0.4,0.84
024642,6,1,17,45,0.857,0.261,0.739
024644,5,5,12,88,0.5,0.294,0.845
024676,10,1,22,36,0.909,0.312,0.667
024682,0,1,5,26,0.0,0.0,0.812
024691,7,2,12,107,0.778,0.368,0.891
024726,3,3,17,34,0.5,0.15,0.649
024728,15,4,12,22,0.789,0.556,0.698
024738,0,2,3,16,0.0,0.0,0.762
024746,4,1,6,42,0.8,0.4,0.868
024749,5,2,4,25,0.714,0.556,0.833
024754,9,4,11,58,0.692,0.45,0.817
024755,4,3,19,29,0.571,0.174,0.6
024779,6,4,19,3,0.6,0.24,0.281
024795,5,6,7,43,0.455,0.417,0.787
024797,5,5,8,61,0.5,0.385,0.835
024801,6,3,7,54,0.667,0.462,0.857
024806,2,1,10,22,0.667,0.167,0.686
024810,9,3,11,43,0.75,0.45,0.788
024836,8,0,30,93,1.0,0.211,0.771
024848,7,6,9,77,0.538,0.437,0.848
024857,3,3,18,85,0.5,0.143,0.807
024858,1,1,18,68,0.5,0.053,0.784
024861,9,6,33,52,0.6,0.214,0.61
024867,1,0,1,2,1.0,0.5,0.75
024873,2,0,12,74,1.0,0.143,0.864
024891,0,1,4,30,0.0,0.0,0.857
024932,5,4,13,22,0.556,0.278,0.614
024936,8,3,14,9,0.727,0.364,0.5
024939,1,1,15,16,0.5,0.062,0.515
024983,8,4,19,57,0.667,0.296,0.739
025010,2,0,25,125,1.0,0.074,0.836
025025,11,7,47,25,0.611,0.19,0.4
025040,1,0,12,40,1.0,0.077,0.774
025054,3,1,9,125,0.75,0.25,0.928
025069,7,7,51,81,0.5,0.121,0.603
025087,9,1,8,67,0.9,0.529,0.894
025110,0,2,1,35,0.0,0.0,0.921
025117,10,4,28,38,0.714,0.263,0.6
025127,1,1,11,8,0.5,0.083,0.429
025136,1,1,7,14,0.5,0.125,0.652
025142,7,5,22,24,0.583,0.241,0.534
025150,2,1,7,57,0.667,0.222,0.881
025161,6,1,10,18,0.857,0.375,0.686
025171,2,1,13,65,0.667,0.133,0.827
025197,2,4,10,54,0.333,0.167,0.8
025204,9,6,15,24,0.6,0.375,0.611
025206,2,0,2,56,1.0,0.5,0.967
025212,4,1,25,60,0.8,0.138,0.711
025232,6,2,12,82,0.75,0.333,0.863
025244,4,1,15,23,0.8,0.211,0.628
025246,10,2,20,25,0.833,0.333,0.614
025247,2,0,2,86,1.0,0.5,0.978
025310,7,3,22,93,0.7,0.241,0.8
025322,0,2,20,26,0.0,0.0,0.542
025326,2,2,7,120,0.5,0.222,0.931
025333,2,0,3,31,1.0,0.4,0.917
025334,5,1,9,107,0.833,0.357,0.918
025343,9,1,13,48,0.9,0.409,0.803
025350,11,2,9,20,0.846,0.55,0.738
025351,1,5,8,38,0.167,0.111,0.75
025361,4,4,26,99,0.5,0.133,0.774
025376,3,0,16,84,1.0,0.158,0.845
025382,5,0,13,110,1.0,0.278,0.898
025390,4,0,3,27,1.0,0.571,0.912
025395,0,1,4,57,0.0,0.0,0.919
025412,2,1,3,64,0.667,0.4,0.943
025420,7,0,11,30,1.0,0.389,0.771
025422,4,1,12,32,0.8,0.25,0.735
025433,8,9,42,37,0.471,0.16,0.469
025445,3,1,5,17,0.75,0.375,0.769
025452,2,1,14,35,0.667,0.125,0.712
025453,5,1,5,28,0.833,0.5,0.846
025515,6,0,10,34,1.0,0.375,0.8
025517,5,0,23,31,1.0,0.179,0.61
025520,2,1,6,41,0.667,0.25,0.86
025523,4,7,25,28,0.364,0.138,0.5
025525,2,1,12,59,0.667,0.143,0.824
025533,13,11,55,43,0.542,0.191,0.459
025542,5,1,4,38,0.833,0.556,0.896
025568,11,5,27,62,0.687,0.289,0.695
025586,1,0,3,48,1.0,0.25,0.942
025591,3,0,15,12,1.0,0.167,0.5
025602,7,2,11,121,0.778,0.389,0.908
025612,5,0,17,71,1.0,0.227,0.817
025616,4,1,12,54,0.8,0.25,0.817
025617,15,3,17,8,0.833,0.469,0.535
025634,7,1,18,47,0.875,0.28,0.74
025639,11,4,5,35,0.733,0.687,0.836
025652,3,2,11,25,0.6,0.214,0.683
025656,7,2,8,6,0.778,0.467,0.565
025658,6,1,7,22,0.857,0.462,0.778
025668,16,4,23,63,0.8,0.41,0.745
025688,9,11,30,21,0.45,0.231,0.423
025689,2,0,5,13,1.0,0.286,0.75
025696,5,1,6,24,0.833,0.455,0.806
025724,2,3,6,24,0.4,0.25,0.743
025744,6,8,27,36,0.429,0.182,0.545
025751,6,2,4,12,0.75,0.6,0.75
025755,7,4,22,65,0.636,0.241,0.735
025775,4,3,25,21,0.571,0.138,0.472
025802,3,2,11,6,0.6,0.214,0.409
025805,4,2,18,29,0.667,0.182,0.623
025813,1,0,10,28,1.0,0.091,0.744
