,image_id,pred_obj,true_obj,iou,occolusion_ratio
24247,044256,24247,65,0.783,None
24248,044256,24248,62,0.6375,None
24249,044256,24249,66,0.7956,Light
24250,044256,24250,63,0.6474,None
24251,044256,24251,59,0.3409,Light
24252,019516,24252,31,0.9653,None
24253,019516,24253,40,0.5426,Heavy
24254,019516,24254,38,0.8187,None
24255,019516,24255,29,0.8779,None
24256,045120,24256,35,0.8834,Light
24257,045120,24257,34,0.7837,Medium
24258,045120,24258,46,0.917,Light
24259,045120,24259,30,0.8754,Light
24260,045120,24260,48,0.7477,None
24261,045120,24261,43,0.881,Light
24262,045120,24262,47,0.5508,None
24263,004724,24263,77,0.8634,None
24264,004724,24264,80,0.3276,Light
24265,004724,24265,90,0.4618,Undefined
24266,004724,24266,76,0.6884,Light
24267,004724,24267,78,0.4985,Light
24268,049498,24268,90,0.9169,None
24269,049498,24269,85,0.9173,None
24270,049498,24270,68,0.8857,None
24271,049498,24271,76,0.8952,None
24272,049498,24272,65,0.6625,Medium
24273,049498,24273,93,0.6191,Heavy
24274,049498,24274,73,0.9547,Light
24275,049498,24275,95,0.4062,None
24276,049498,24276,78,0.7342,Medium
24277,049498,24277,77,0.6,Heavy
24278,049498,24278,87,0.8006,None
24279,049498,24279,86,0.6255,Medium
24280,049498,24280,58,0.3887,VeryHeavy
24281,035021,24281,105,0.866,None
24282,035021,24282,137,0.8917,Light
24283,035021,24283,93,0.2736,None
24284,035021,24284,99,0.8481,None
24285,035021,24285,92,0.7189,Medium
24286,035021,24286,94,0.7774,None
24287,015124,24287,32,0.8649,Light
24288,015124,24288,33,0.7596,Light
24289,015124,24289,38,0.7356,Medium
24290,015124,24290,0,0.0,None
24291,034740,24291,66,0.7325,Light
24292,034740,24292,53,0.8787,None
24293,034740,24293,40,0.8192,Light
24294,034740,24294,58,0.6654,Medium
24295,034740,24295,57,0.8275,Light
24296,034740,24296,70,0.9438,None
24297,034740,24297,42,0.9132,None
24298,034740,24298,51,0.5364,Medium
24299,034740,24299,52,0.9298,Light
24300,034740,24300,59,0.5929,Medium
24301,014457,24301,30,0.7638,None
24302,014457,24302,25,0.7256,Light
24303,014457,24303,18,0.6745,Medium
24304,014457,24304,29,0.5479,Medium
24305,014457,24305,34,0.688,VeryHeavy
24306,014457,24306,19,0.6255,Medium
24307,014457,24307,22,0.1255,Medium
24308,029288,24308,213,0.8962,None
24309,029288,24309,203,0.8915,None
24310,029288,24310,226,0.9423,Light
24311,029288,24311,186,0.9324,None
24312,029288,24312,205,0.9008,None
24313,029288,24313,180,0.8673,Medium
24314,029288,24314,195,0.5838,Light
24315,029288,24315,197,0.9255,None
24316,029288,24316,204,0.5478,Heavy
24317,029288,24317,214,0.7084,None
24318,029288,24318,216,0.2363,Medium
24319,029288,24319,207,0.7958,Light
24320,029288,24320,208,0.5461,Medium
24321,029288,24321,225,0.6875,Light
24322,029288,24322,223,0.3666,Heavy
24323,030418,24323,24,0.9114,None
24324,030418,24324,22,0.9104,None
24325,030418,24325,26,0.6367,Medium
24326,030418,24326,41,0.7062,Light
24327,030418,24327,36,0.7104,VeryHeavy
24328,030418,24328,34,0.768,Medium
24329,030418,24329,25,0.5253,VeryHeavy
24330,030418,24330,37,0.7603,Heavy
24331,030418,24331,39,0.7073,Light
24332,030418,24332,23,0.6427,Heavy
24333,030418,24333,40,0.5769,Heavy
24334,030418,24334,17,0.7797,Heavy
24335,030418,24335,48,0.1901,Undefined
24336,030418,24336,42,0.4154,Medium
24337,030418,24337,8,0.0429,Light
24338,030418,24338,40,0.3519,Heavy
24339,030418,24339,33,0.3603,Heavy
24340,030418,24340,19,0.8342,Heavy
24341,030418,24341,20,0.7087,VeryHeavy
24342,034846,24342,41,0.8843,Light
24343,034846,24343,38,0.8647,Light
24344,034846,24344,45,0.7669,Light
24345,034846,24345,43,0.7664,Medium
24346,034846,24346,37,0.9077,None
24347,034846,24347,46,0.9111,Light
24348,034846,24348,40,0.748,Light
24349,034846,24349,49,0.6485,None
24350,034846,24350,39,0.9289,None
24351,034846,24351,51,0.7524,Light
24352,034846,24352,36,0.9254,Light
24353,034846,24353,42,0.5927,None
24354,036225,24354,57,0.9086,None
24355,036225,24355,47,0.9369,None
24356,036225,24356,64,0.7752,Light
24357,015823,24357,66,0.8375,None
24358,003764,24358,88,0.9558,None
24359,003764,24359,86,0.8937,None
24360,003764,24360,91,0.795,Light
24361,003764,24361,83,0.7251,Light
24362,003764,24362,105,0.9298,None
24363,003764,24363,94,0.7123,None
24364,003764,24364,69,0.0115,None
24365,004814,24365,46,0.8374,None
24366,004814,24366,19,0.8947,None
24367,004814,24367,25,0.7351,None
24368,004814,24368,45,0.8468,None
24369,004814,24369,38,0.8882,Light
24370,004814,24370,33,0.3674,Light
24371,004814,24371,29,0.6887,Light
24372,028396,24372,24,0.9264,None
24373,028396,24373,22,0.9411,None
24374,028396,24374,13,0.9131,None
24375,028396,24375,18,0.8701,None
24376,028396,24376,23,0.8884,Light
24377,028396,24377,16,0.8774,None
24378,028396,24378,21,0.7778,Heavy
24379,028396,24379,25,0.616,Heavy
24380,028396,24380,28,0.2621,Undefined
24381,028396,24381,31,0.5293,VeryHeavy
24382,028396,24382,14,0.4334,Light
24383,028396,24383,25,0.6362,Heavy
24384,036944,24384,58,0.8798,Light
24385,036944,24385,75,0.9519,None
24386,036944,24386,79,0.9072,None
24387,036944,24387,62,0.8774,None
24388,036944,24388,55,0.9221,None
24389,036944,24389,59,0.5593,VeryHeavy
24390,036944,24390,78,0.6138,Heavy
24391,040544,24391,61,0.5116,Light
24392,040544,24392,74,0.8676,Light
24393,040544,24393,82,0.632,Medium
24394,040544,24394,99,0.9247,None
24395,040544,24395,68,0.8382,None
24396,040544,24396,98,0.8393,None
24397,040544,24397,100,0.7102,VeryHeavy
24398,040544,24398,88,0.643,Light
24399,040544,24399,90,0.9264,Light
24400,040544,24400,95,0.4426,Heavy
24401,040544,24401,92,0.7762,VeryHeavy
24402,040544,24402,108,0.5798,VeryHeavy
24403,040544,24403,89,0.6908,VeryHeavy
24404,040544,24404,83,0.8711,VeryHeavy
24405,040544,24405,63,0.6313,VeryHeavy
24406,040544,24406,70,0.5505,VeryHeavy
24407,040544,24407,84,0.6646,Heavy
24408,040544,24408,79,0.2214,Heavy
24409,040544,24409,86,0.6592,VeryHeavy
24410,040544,24410,76,0.56,None
24411,040544,24411,65,0.1939,VeryHeavy
24412,049740,24412,52,0.8966,None
24413,049740,24413,73,0.8349,Medium
24414,049740,24414,50,0.7758,None
24415,049740,24415,55,0.9745,None
24416,049740,24416,42,0.9272,None
24417,049740,24417,65,0.8802,None
24418,049740,24418,46,0.4375,VeryHeavy
24419,049740,24419,76,0.4754,Medium
24420,049740,24420,68,0.4204,VeryHeavy
24421,049740,24421,44,0.4471,VeryHeavy
24422,049740,24422,69,0.6687,Light
24423,049740,24423,64,0.2366,Light
24424,049740,24424,49,0.5333,None
24425,049740,24425,66,0.5824,VeryHeavy
24426,047974,24426,40,0.9663,Light
24427,047974,24427,39,0.9474,None
24428,047974,24428,44,0.9098,Light
24429,047974,24429,46,0.5837,Heavy
24430,047974,24430,43,0.8782,Light
24431,047974,24431,37,0.659,Heavy
24432,047974,24432,38,0.8144,None
24433,032395,24433,110,0.9022,Light
24434,032395,24434,115,0.9313,None
24435,032395,24435,93,0.9301,None
24436,032395,24436,117,0.8659,None
24437,032395,24437,100,0.8722,Medium
24438,032395,24438,125,0.939,Light
24439,032395,24439,104,0.6614,Light
24440,032395,24440,98,0.706,Medium
24441,032395,24441,114,0.872,Light
24442,032395,24442,130,0.9024,None
24443,032395,24443,128,0.1676,Light
24444,032395,24444,124,0.706,Medium
24445,032395,24445,111,0.6178,Light
24446,035833,24446,35,0.7556,None
24447,035833,24447,31,0.3857,VeryHeavy
24448,035833,24448,33,0.1613,Heavy
24449,028659,24449,55,0.9523,None
24450,028659,24450,52,0.8517,Light
24451,028659,24451,48,0.8997,Light
24452,028659,24452,49,0.6791,Medium
24453,028659,24453,51,0.7104,Light
24454,026198,24454,85,0.8916,None
24455,026198,24455,77,0.903,None
24456,026198,24456,78,0.7557,None
24457,026198,24457,93,0.7464,Medium
24458,026198,24458,92,0.9355,None
24459,026198,24459,94,0.6337,Light
24460,026198,24460,100,0.6053,Heavy
24461,026198,24461,88,0.3611,Light
24462,026198,24462,98,0.5644,Light
24463,026198,24463,90,0.8348,None
24464,026198,24464,90,0.2183,None
24465,026198,24465,79,0.5164,Medium
24466,033094,24466,64,0.8938,Light
24467,033094,24467,69,0.9353,None
24468,033094,24468,63,0.9053,None
24469,033094,24469,68,0.9501,Light
24470,033094,24470,66,0.7531,None
24471,033094,24471,65,0.8484,None
24472,047663,24472,25,0.2216,Light
24473,017512,24473,132,0.6055,Heavy
24474,017512,24474,91,0.9371,None
24475,017512,24475,96,0.9198,None
24476,017512,24476,114,0.9045,None
24477,017512,24477,132,0.4183,Heavy
24478,017512,24478,113,0.6905,Light
24479,017512,24479,134,0.556,VeryHeavy
24480,017512,24480,112,0.9061,None
24481,017512,24481,104,0.5499,Heavy
24482,017512,24482,87,0.7114,Medium
24483,017512,24483,88,0.4631,Heavy
24484,017512,24484,124,0.5795,Medium
24485,017512,24485,133,0.947,Light
24486,017512,24486,110,0.7244,Medium
24487,017512,24487,125,0.8443,Light
24488,017512,24488,130,0.6662,VeryHeavy
24489,017512,24489,89,0.5764,Medium
24490,017512,24490,86,0.5876,Medium
24491,017512,24491,100,0.4268,VeryHeavy
24492,017512,24492,123,0.334,VeryHeavy
24493,002089,24493,71,0.4746,Light
24494,002089,24494,78,0.7496,Light
24495,002089,24495,80,0.6852,Light
24496,002089,24496,67,0.5082,Medium
24497,002089,24497,51,0.5791,Light
24498,002089,24498,72,0.3808,Light
24499,002089,24499,57,0.4313,Light
24500,002089,24500,54,0.5294,Light
24501,002089,24501,64,0.7574,Light
24502,002089,24502,65,0.5225,Medium
24503,002089,24503,73,0.5228,Light
24504,002089,24504,82,0.2536,Light
24505,012700,24505,61,0.9224,None
24506,012700,24506,63,0.9242,None
24507,012700,24507,55,0.9029,None
24508,012700,24508,57,0.6826,Medium
24509,018905,24509,148,0.8721,None
24510,018905,24510,160,0.9437,Light
24511,018905,24511,151,0.8235,None
24512,018905,24512,187,0.8966,None
24513,018905,24513,182,0.6151,Medium
24514,018905,24514,184,0.6111,Medium
24515,018905,24515,157,0.7197,Heavy
24516,018905,24516,174,0.6003,Light
24517,018905,24517,152,0.5544,Medium
24518,018905,24518,170,0.4951,None
24519,043368,24519,66,0.8516,None
24520,043368,24520,68,0.7778,None
24521,031124,24521,91,0.9139,None
24522,031124,24522,89,0.9325,None
24523,031124,24523,87,0.9023,None
24524,031124,24524,99,0.9248,None
24525,031124,24525,96,0.8029,Light
24526,031124,24526,111,0.5787,Light
24527,031124,24527,93,0.4585,Medium
24528,031124,24528,86,0.7206,Light
24529,017782,24529,53,0.0619,None
24530,017782,24530,60,0.1174,None
24531,032021,24531,12,0.9578,None
24532,032021,24532,5,0.9346,None
24533,032021,24533,13,0.9462,None
24534,032021,24534,14,0.8254,None
24535,032021,24535,15,0.7583,None
24536,032021,24536,19,0.7076,Medium
24537,032021,24537,8,0.9036,None
24538,032021,24538,7,0.3002,Medium
24539,032021,24539,17,0.4292,Medium
24540,036025,24540,57,0.9171,Light
24541,036025,24541,24,0.7618,Medium
24542,036025,24542,40,0.7502,Medium
24543,036025,24543,56,0.6909,Medium
24544,036025,24544,60,0.7667,Medium
24545,036025,24545,29,0.5852,Medium
24546,036025,24546,38,0.5835,Heavy
24547,036025,24547,22,0.8837,Light
24548,036025,24548,54,0.7495,Light
24549,036025,24549,26,0.7247,Medium
24550,036025,24550,31,0.5534,VeryHeavy
24551,036025,24551,23,0.7737,Medium
24552,036025,24552,61,0.7679,None
24553,036025,24553,28,0.7418,Medium
24554,036025,24554,69,0.5437,None
24555,036025,24555,27,0.6735,Undefined
24556,036025,24556,49,0.7448,Heavy
24557,036025,24557,55,0.8266,Medium
24558,036025,24558,35,0.7062,Heavy
24559,036025,24559,59,0.7233,Heavy
24560,036025,24560,67,0.7143,Heavy
24561,023109,24561,81,0.9542,None
24562,023109,24562,85,0.9678,None
24563,023109,24563,89,0.9265,Light
24564,023109,24564,90,0.5145,Heavy
24565,033378,24565,65,0.9636,None
24566,033378,24566,61,0.4765,None
24567,033378,24567,58,0.4293,Light
24568,033378,24568,58,0.3593,Light
24569,033378,24569,0,0.0,Light
24570,033378,24570,62,0.429,Light
24571,033378,24571,0,0.0,Light
24572,033378,24572,61,0.3659,None
24573,033378,24573,60,0.3578,Heavy
24574,033378,24574,62,0.2853,Light
24575,033378,24575,0,0.0,Light
24576,043286,24576,28,0.8333,None
24577,043286,24577,23,0.7572,Light
24578,042990,24578,83,0.8815,Light
24579,042990,24579,72,0.9209,None
24580,042990,24580,86,0.8567,Light
24581,042990,24581,58,0.9225,None
24582,042990,24582,94,0.8801,None
24583,042990,24583,79,0.4308,Heavy
24584,042990,24584,66,0.7626,Light
24585,042990,24585,69,0.5047,Heavy
24586,042990,24586,63,0.6095,Medium
24587,042990,24587,63,0.7141,Medium
24588,042990,24588,91,0.6884,Light
24589,042990,24589,74,0.3859,None
24590,042990,24590,119,0.373,Heavy
24591,037585,24591,13,0.9168,None
24592,037585,24592,9,0.9311,None
24593,037585,24593,14,0.9371,None
24594,037585,24594,10,0.6279,Light
24595,037585,24595,15,0.7111,None
24596,037585,24596,16,0.886,None
24597,037585,24597,21,0.1707,Light
24598,037585,24598,22,0.2633,Heavy
24599,004729,24599,158,0.9777,None
24600,004729,24600,138,0.8487,Light
24601,004729,24601,159,0.8913,None
24602,004729,24602,157,0.9301,None
24603,004729,24603,164,0.8073,None
24604,004729,24604,135,0.5449,VeryHeavy
24605,004729,24605,132,0.6712,Light
24606,004729,24606,133,0.9626,None
24607,004729,24607,152,0.6325,Medium
24608,004729,24608,166,0.551,Medium
24609,014540,24609,28,0.861,None
24610,020584,24610,35,0.8961,None
24611,020584,24611,46,0.6912,None
24612,020584,24612,39,0.7101,None
24613,020584,24613,45,0.8354,None
24614,020584,24614,43,0.2727,Light
24615,036149,24615,164,0.9543,None
24616,036149,24616,173,0.6248,Heavy
24617,036149,24617,145,0.7441,Light
24618,036149,24618,149,0.8405,Heavy
24619,036149,24619,160,0.8386,Light
24620,036149,24620,189,0.7003,Heavy
24621,036149,24621,148,0.8199,Light
24622,036149,24622,147,0.6355,Light
24623,036149,24623,175,0.7742,Heavy
24624,036149,24624,183,0.5881,None
24625,036149,24625,153,0.8139,Light
24626,036149,24626,194,0.5942,Heavy
24627,036149,24627,186,0.7424,Heavy
24628,036149,24628,167,0.2017,Heavy
24629,041053,24629,20,0.6908,None
24630,018267,24630,19,0.8963,Light
24631,018267,24631,18,0.9087,Light
24632,018267,24632,22,0.4875,Heavy
24633,018267,24633,31,0.5895,Light
24634,018267,24634,16,0.7658,None
24635,018267,24635,21,0.859,None
24636,018267,24636,25,0.4992,VeryHeavy
24637,018267,24637,32,0.5573,Light
24638,018267,24638,33,0.5308,Undefined
24639,018267,24639,11,0.0229,Medium
24640,038068,24640,78,0.8934,None
24641,038068,24641,74,0.8888,None
24642,038068,24642,66,0.4444,Light
24643,038068,24643,73,0.5904,Heavy
24644,038068,24644,69,0.4129,VeryHeavy
24645,046621,24645,87,0.8925,None
24646,046621,24646,88,0.8784,None
24647,046621,24647,81,0.8926,Light
24648,046621,24648,86,0.1803,None
24649,033367,24649,9,0.9251,None
24650,003533,24650,74,0.9368,None
24651,003533,24651,82,0.8886,None
24652,003533,24652,55,0.8221,Light
24653,049977,24653,9,0.6997,None
24654,025861,24654,35,0.9264,None
24655,025861,24655,25,0.8634,Medium
24656,025861,24656,31,0.734,Light
24657,025861,24657,32,0.8024,None
24658,025861,24658,22,0.9773,Light
24659,025861,24659,38,0.5742,Medium
24660,025861,24660,24,0.8182,Medium
24661,025861,24661,34,0.5588,None
24662,025861,24662,45,0.4946,Medium
24663,015850,24663,61,0.9585,None
24664,015850,24664,69,0.5847,Medium
24665,015850,24665,63,0.8571,Light
24666,015850,24666,65,0.8307,Light
24667,015850,24667,46,0.9143,None
24668,015850,24668,60,0.7988,Light
24669,015850,24669,51,0.7302,Heavy
24670,015850,24670,54,0.7441,Medium
24671,015850,24671,50,0.6251,Medium
24672,015850,24672,49,0.5984,VeryHeavy
24673,015850,24673,55,0.8694,None
24674,015850,24674,47,0.5101,Medium
24675,036607,24675,80,0.5811,Light
24676,036607,24676,82,0.8075,Medium
24677,036607,24677,94,0.8771,None
24678,036607,24678,88,0.7836,None
24679,036607,24679,74,0.6722,Heavy
24680,036607,24680,99,0.4594,Heavy
24681,036607,24681,91,0.8,Medium
24682,036607,24682,76,0.8108,Light
24683,018475,24683,57,0.9415,None
24684,018475,24684,88,0.9408,Light
24685,018475,24685,77,0.908,Light
24686,018475,24686,72,0.9287,None
24687,018475,24687,82,0.8097,Light
24688,018475,24688,76,0.8091,Light
24689,018475,24689,48,0.6614,VeryHeavy
24690,018475,24690,60,0.9597,Light
24691,018475,24691,49,0.7243,Light
24692,018475,24692,61,0.7331,Medium
24693,018475,24693,67,0.6871,Medium
24694,018475,24694,91,0.9487,Light
24695,018475,24695,68,0.8298,None
24696,018475,24696,81,0.5155,Heavy
24697,018475,24697,93,0.8308,Medium
24698,018475,24698,86,0.6832,Light
24699,018475,24699,85,0.7147,Heavy
24700,018475,24700,97,0.5824,Undefined
24701,018475,24701,50,0.5419,Light
24702,018475,24702,80,0.6272,Heavy
24703,018475,24703,89,0.6048,Light
24704,018475,24704,84,0.9216,None
24705,039376,24705,90,0.9408,None
24706,039376,24706,89,0.8831,Medium
24707,039376,24707,81,0.6261,Medium
24708,039376,24708,26,0.0475,None
24709,017490,24709,37,0.7709,Medium
24710,017490,24710,45,0.7406,Medium
24711,017490,24711,43,0.7057,Medium
24712,017490,24712,35,0.9363,None
24713,017490,24713,39,0.7119,None
24714,017490,24714,46,0.4899,None
24715,017490,24715,42,0.6476,Light
24716,017490,24716,57,0.3896,Heavy
24717,026378,24717,16,0.9079,None
24718,026378,24718,18,0.9411,None
24719,035694,24719,62,0.8618,None
24720,035694,24720,54,0.804,None
24721,035694,24721,57,0.7315,Light
24722,035694,24722,49,0.827,None
24723,035694,24723,43,0.8661,Light
24724,035694,24724,63,0.8046,Light
24725,035694,24725,65,0.7403,None
24726,035694,24726,51,0.6608,Light
24727,035694,24727,64,0.7066,Light
24728,035694,24728,70,0.8919,None
24729,035694,24729,73,0.8697,Light
24730,035694,24730,58,0.8524,None
24731,035694,24731,66,0.8624,None
24732,035694,24732,71,0.8162,None
24733,035694,24733,69,0.4789,Heavy
24734,035694,24734,48,0.879,Light
24735,035694,24735,53,0.6698,Light
24736,035694,24736,53,0.3607,Light
24737,035694,24737,67,0.5139,Medium
24738,030556,24738,89,0.337,Light
24739,042569,24739,53,0.9206,Light
24740,042569,24740,60,0.9004,Medium
24741,042569,24741,40,0.8861,Light
24742,042569,24742,37,0.8429,Light
24743,042569,24743,47,0.9578,Light
24744,042569,24744,38,0.895,None
24745,042569,24745,33,0.6832,Medium
24746,042569,24746,45,0.5955,VeryHeavy
24747,042569,24747,56,0.783,None
24748,042569,24748,50,0.8135,Light
24749,042569,24749,44,0.8075,VeryHeavy
24750,042569,24750,43,0.7432,Medium
24751,042569,24751,54,0.9145,None
24752,042569,24752,39,0.6718,None
24753,015671,24753,99,0.8533,None
24754,015671,24754,87,0.9025,None
24755,015671,24755,98,0.9069,Light
24756,015671,24756,101,0.9043,Light
24757,015671,24757,89,0.8711,Light
24758,015671,24758,77,0.7842,Medium
24759,015671,24759,100,0.8889,None
24760,015671,24760,90,0.7557,Medium
24761,015671,24761,97,0.3227,Undefined
24762,015671,24762,82,0.4925,Undefined
24763,015671,24763,78,0.8874,None
24764,049649,24764,71,0.8973,None
24765,049649,24765,59,0.9489,None
24766,049649,24766,57,0.9466,Light
24767,049649,24767,77,0.7594,Light
24768,049649,24768,70,0.9388,None
24769,049649,24769,63,0.7295,Light
24770,049649,24770,74,0.9037,Light
24771,049649,24771,82,0.6206,Medium
24772,049649,24772,80,0.5811,None
24773,049649,24773,64,0.229,Medium
24774,049649,24774,67,0.6493,Light
24775,048100,24775,68,0.9463,None
24776,048100,24776,62,0.8,Light
24777,048100,24777,65,0.7252,None
24778,003730,24778,56,0.8409,None
24779,003730,24779,49,0.6119,Light
24780,003730,24780,43,0.6331,None
24781,008504,24781,36,0.9531,None
24782,008504,24782,37,0.4523,Heavy
24783,008504,24783,34,0.0413,None
24784,003465,24784,62,0.6409,None
24785,003465,24785,66,0.3,Undefined
24786,003465,24786,69,0.1585,None
24787,003465,24787,61,0.6181,None
24788,045766,24788,18,0.9119,None
24789,045766,24789,9,0.7139,Light
24790,045766,24790,8,0.6425,Medium
24791,045766,24791,16,0.8219,Light
24792,045766,24792,14,0.4982,Heavy
24793,023083,24793,51,0.8416,None
24794,023083,24794,54,0.7111,Medium
24795,023083,24795,58,0.9056,Light
24796,023083,24796,52,0.8052,Light
24797,023083,24797,44,0.657,Heavy
24798,023083,24798,47,0.6857,Medium
24799,038447,24799,92,0.9262,None
24800,038447,24800,103,0.9247,Light
24801,038447,24801,85,0.9401,None
24802,038447,24802,106,0.91,None
24803,038447,24803,98,0.8865,Light
24804,038447,24804,118,0.7335,Light
24805,038447,24805,118,0.2759,Light
24806,038447,24806,109,0.7656,Heavy
24807,038447,24807,94,0.6653,Light
24808,038447,24808,89,0.8515,Light
24809,038447,24809,97,0.6491,Light
24810,038447,24810,102,0.0893,Light
24811,038447,24811,47,0.0114,Light
24812,038351,24812,66,0.9461,None
24813,038351,24813,78,0.9173,None
24814,038351,24814,73,0.7989,Medium
24815,038351,24815,71,0.9028,None
24816,038351,24816,62,0.7145,Medium
24817,038351,24817,69,0.577,Heavy
24818,038351,24818,85,0.2669,Heavy
24819,038351,24819,72,0.9092,Light
24820,038351,24820,64,0.6731,Medium
24821,038351,24821,83,0.6588,Light
24822,038351,24822,67,0.6558,Light
24823,031270,24823,111,0.8884,None
24824,031270,24824,109,0.8082,None
24825,031270,24825,104,0.2194,Undefined
24826,021833,24826,48,0.9362,None
24827,021833,24827,52,0.8864,None
24828,021833,24828,54,0.5346,Heavy
24829,021833,24829,59,0.4799,Light
24830,021833,24830,52,0.006,None
24831,021833,24831,59,0.4198,Light
24832,021833,24832,60,0.84,Light
24833,037510,24833,27,0.9048,None
24834,037510,24834,23,0.8565,None
24835,037510,24835,29,0.9225,None
24836,037510,24836,21,0.7294,Medium
24837,037510,24837,26,0.6901,Medium
24838,037510,24838,22,0.2167,Heavy
24839,037510,24839,21,0.1608,Medium
24840,037510,24840,17,0.2658,Light
24841,033814,24841,85,0.8314,Light
24842,033814,24842,75,0.8391,Light
24843,033814,24843,73,0.8435,Light
24844,033814,24844,77,0.85,Light
24845,033814,24845,76,0.8676,Light
24846,033814,24846,78,0.7753,Light
24847,033814,24847,79,0.7897,Light
24848,033814,24848,84,0.8303,None
24849,033814,24849,83,0.6182,Light
24850,018170,24850,29,0.8438,None
24851,018170,24851,42,0.1494,Undefined
24852,018170,24852,35,0.85,Heavy
24853,018170,24853,45,0.4835,Undefined
24854,048504,24854,329,0.8834,None
24855,048504,24855,324,0.9175,None
24856,048504,24856,293,0.7671,None
24857,048504,24857,326,0.4341,Heavy
24858,048504,24858,342,0.8203,Medium
24859,048504,24859,331,0.706,Light
24860,048504,24860,301,0.5714,Heavy
24861,032505,24861,53,0.9333,None
24862,032505,24862,42,0.9888,None
24863,032505,24863,35,0.8941,None
24864,032505,24864,46,0.9019,None
24865,032505,24865,33,0.749,None
24866,032505,24866,47,0.7095,Medium
24867,032505,24867,41,0.5144,Medium
24868,032505,24868,48,0.5639,Medium
24869,040831,24869,51,0.9489,None
24870,040831,24870,39,0.9311,None
24871,040831,24871,42,0.9219,None
24872,040831,24872,53,0.3168,Undefined
24873,031781,24873,162,0.9076,None
24874,031781,24874,161,0.8945,None
24875,031781,24875,158,0.9128,None
24876,031781,24876,167,0.9469,None
24877,031781,24877,155,0.8069,Light
24878,031781,24878,154,0.8413,Light
24879,031781,24879,166,0.5333,Medium
24880,031781,24880,156,0.4952,Light
24881,031781,24881,172,0.7858,Light
24882,031781,24882,170,0.8323,Medium
24883,031781,24883,74,0.0817,Heavy
24884,031781,24884,163,0.5418,Medium
24885,031781,24885,14,0.1438,Light
24886,002785,24886,92,0.6367,Heavy
24887,002785,24887,89,0.8531,Light
24888,002785,24888,94,0.2802,None
24889,038049,24889,84,0.8965,None
24890,038049,24890,80,0.9002,Light
24891,038049,24891,97,0.8898,None
24892,038049,24892,78,0.6922,Medium
24893,038049,24893,89,0.6101,None
24894,038049,24894,66,0.8042,Light
24895,038049,24895,64,0.7644,Light
24896,038049,24896,121,0.5062,Heavy
24897,038049,24897,87,0.5823,Medium
24898,038049,24898,69,0.7608,Light
24899,038049,24899,88,0.3989,Undefined
24900,038049,24900,79,0.5303,Heavy
24901,038049,24901,122,0.6282,Medium
24902,038049,24902,119,0.2342,Heavy
24903,010224,24903,58,0.9228,None
24904,010224,24904,73,0.7581,Medium
24905,010224,24905,82,0.8039,Light
24906,010224,24906,68,0.5888,Light
24907,010224,24907,65,0.8014,Medium
24908,010224,24908,83,0.49,Heavy
24909,010224,24909,71,0.9009,None
24910,017352,24910,50,0.6901,Light
24911,017352,24911,59,0.8843,Light
24912,017352,24912,48,0.7086,Medium
24913,017352,24913,45,0.8876,None
24914,017352,24914,47,0.928,None
24915,017352,24915,51,0.9411,None
24916,017352,24916,49,0.8563,Light
24917,017352,24917,60,0.2969,None
24918,017352,24918,57,0.4469,Heavy
24919,017352,24919,67,0.4481,Medium
24920,017352,24920,60,0.5249,None
24921,038967,24921,47,0.9196,Light
24922,038967,24922,50,0.9484,None
24923,038967,24923,41,0.8976,None
24924,038967,24924,57,0.622,Light
24925,038967,24925,58,0.772,Light
24926,038967,24926,59,0.5878,Light
24927,038967,24927,36,0.6987,Medium
24928,028194,24928,21,0.9124,None
24929,009156,24929,135,0.8778,None
24930,009156,24930,131,0.875,Heavy
24931,009156,24931,21,0.5151,None
24932,009156,24932,134,0.737,Light
24933,009156,24933,24,0.0541,Light
24934,042751,24934,42,0.9446,None
24935,042751,24935,49,0.8573,None
24936,042751,24936,48,0.9271,None
24937,042751,24937,47,0.8897,None
24938,042751,24938,46,0.7411,Light
24939,042751,24939,52,0.896,None
24940,042751,24940,43,0.6886,None
24941,042751,24941,45,0.7924,None
24942,042751,24942,51,0.7835,Medium
24943,039567,24943,32,0.0714,Undefined
24944,039567,24944,21,0.1407,VeryHeavy
24945,039567,24945,40,0.1458,Undefined
24946,029131,24946,82,0.6974,Light
24947,029131,24947,106,0.9275,None
24948,029131,24948,126,0.6333,Medium
24949,029131,24949,88,0.8833,Light
24950,029131,24950,84,0.791,None
24951,029131,24951,99,0.615,Light
24952,029131,24952,79,0.5172,Light
24953,029131,24953,103,0.5836,Light
24954,029131,24954,121,0.6935,Light
24955,029131,24955,104,0.5484,Light
24956,029131,24956,114,0.5033,Light
24957,029131,24957,113,0.8053,Light
24958,029131,24958,91,0.5962,Light
24959,029131,24959,92,0.6889,Light
24960,029131,24960,133,0.4548,Medium
24961,029131,24961,91,0.5225,Light
24962,029131,24962,98,0.649,Light
24963,009861,24963,63,0.9362,None
24964,009861,24964,59,0.7336,Light
24965,009861,24965,58,0.5391,Heavy
24966,009861,24966,38,0.3478,Heavy
24967,023658,24967,40,0.9308,None
24968,023658,24968,39,0.9478,None
24969,023658,24969,48,0.9383,None
24970,023658,24970,36,0.9596,None
24971,023658,24971,50,0.7191,VeryHeavy
24972,023658,24972,58,0.7157,Medium
24973,023658,24973,34,0.4221,Light
